id name keystroke10 keystroke20 keystroke30 keystroke40 keystroke50 keystroke60 keystroke70 keystroke80 keystroke90 keystroke100 keystroke110 keystroke120 keystroke130 keystroke140 keystroke150 keystroke160 keystroke170 ouliers essay_sent essay_type
3680 ReviewAMT 0 25 0 32 3 29 2 44 1 25 2 20 2 13 1 2 0 3 8 True
3681 ReviewAMT 0 33 0 36 1 51 1 39 3 39 2 27 1 8 0 1 0 3 4 Fake
3682 ReviewAMT 0 18 0 37 1 33 3 36 2 31 1 21 1 14 0 0 0 2 8 Fake
3683 ReviewAMT 0 29 2 52 2 46 1 48 5 38 0 22 2 17 0 3 1 4 4 True
3684 ReviewAMT 0 25 28 0 19 21 0 14 0 16 16 0 15 10 0 7 0 12 8 True
3685 ReviewAMT 0 17 28 0 24 26 0 11 0 15 24 0 15 11 0 5 0 6 8 Fake
3686 ReviewAMT 0 18 22 0 33 16 0 22 0 15 21 0 10 9 0 7 0 12 8 Fake
3687 ReviewAMT 0 23 22 0 19 24 0 18 0 22 27 0 12 6 0 5 0 13 8 True
3688 ReviewAMT 5 12 9 7 5 9 6 13 9 15 9 20 14 13 14 7 7 20 8 True
3689 ReviewAMT 9 15 1 17 5 21 6 15 20 18 15 20 12 28 10 6 7 19 7 Fake
3690 ReviewAMT 10 10 7 16 2 10 7 19 18 24 13 29 14 14 9 7 7 20 8 Fake
3691 ReviewAMT 8 18 11 18 9 17 13 23 18 36 15 18 14 18 8 8 3 18 7 True
3692 ReviewAMT 18 31 10 10 12 20 20 19 19 28 7 3 1 2 1 0 0 2 8 True
3693 ReviewAMT 26 37 19 5 11 18 13 13 19 34 7 6 1 0 3 0 0 0 8 Fake
3694 ReviewAMT 26 29 16 11 15 44 32 28 29 22 8 4 2 2 2 0 2 10 8 Fake
3695 ReviewAMT 17 41 16 12 8 41 24 19 16 30 3 6 2 2 0 3 0 11 8 True
3696 ReviewAMT 9 22 11 14 13 16 14 28 23 21 8 15 4 3 3 0 0 1 8 True
3697 ReviewAMT 19 33 20 11 9 9 13 26 32 32 36 15 12 5 2 1 0 6 8 Fake
3698 ReviewAMT 5 25 14 15 8 8 15 20 20 32 18 12 8 4 0 3 0 4 8 Fake
3699 ReviewAMT 8 25 12 18 13 21 26 37 37 49 16 10 4 4 2 1 0 8 8 True
3700 ReviewAMT 28 45 24 24 26 37 11 2 7 4 1 2 0 1 1 0 0 0 8 True
3701 ReviewAMT 28 44 30 35 34 33 11 7 7 7 3 3 2 3 0 1 0 2 8 Fake
3702 ReviewAMT 20 33 23 19 24 39 9 6 8 5 3 3 2 8 1 0 1 1 8 Fake
3703 ReviewAMT 32 37 15 32 24 36 26 12 8 9 1 2 1 6 2 5 1 16 8 True
3704 ReviewAMT 0 16 20 1 20 34 0 29 0 24 13 1 11 6 0 3 0 9 4 True
3705 ReviewAMT 0 11 21 0 12 18 0 32 0 18 20 0 11 12 0 2 0 7 8 Fake
3706 ReviewAMT 0 11 13 0 17 10 0 38 0 29 22 0 21 12 0 11 0 28 8 Fake
3707 ReviewAMT 0 14 15 0 18 25 1 31 0 33 18 0 24 6 1 12 0 20 4 True
3708 ReviewAMT 22 17 6 22 6 8 25 14 2 16 32 2 1 5 10 2 0 9 2 True
3709 ReviewAMT 47 12 13 31 3 14 10 10 3 11 23 1 3 13 6 0 2 6 8 Fake
3710 ReviewAMT 9 6 6 9 5 12 11 9 8 7 38 6 3 19 43 2 1 13 2 Fake
3711 ReviewAMT 13 13 7 15 1 16 22 17 2 9 29 1 2 11 21 6 2 26 8 True
3712 ReviewAMT 13 31 17 15 20 39 22 16 18 12 2 0 0 0 0 0 0 1 8 True
3713 ReviewAMT 13 42 29 23 25 55 28 15 15 11 2 1 2 0 0 0 0 2 8 Fake
3714 ReviewAMT 7 31 20 34 31 72 19 29 14 15 5 4 3 2 1 0 0 3 8 Fake
3715 ReviewAMT 10 22 23 20 22 51 34 13 13 14 4 4 2 5 0 0 1 5 8 True
3716 ReviewAMT 0 67 5 10 21 25 8 13 7 44 17 61 4 41 4 16 1 22 8 True
3717 ReviewAMT 0 80 11 21 28 26 3 25 10 65 13 56 5 41 5 25 2 35 2 Fake
3718 ReviewAMT 0 38 7 17 19 28 13 21 11 45 15 49 6 46 10 33 1 68 8 Fake
3719 ReviewAMT 0 61 3 18 21 31 18 28 13 59 11 49 4 67 9 29 1 69 2 True
3720 ReviewAMT 6 18 9 9 5 17 12 16 20 55 24 15 10 14 3 0 4 7 8 True
3721 ReviewAMT 5 21 8 7 13 13 11 12 15 41 19 18 13 8 2 1 0 4 8 Fake
3722 ReviewAMT 14 15 7 10 6 19 14 13 19 42 26 18 13 10 5 0 0 4 8 Fake
3723 ReviewAMT 9 23 11 10 7 11 9 17 22 44 28 21 20 13 2 5 4 9 8 True
3724 ReviewAMT 9 7 20 23 6 6 49 7 3 27 15 2 1 1 0 0 0 1 8 True
3725 ReviewAMT 14 3 17 10 4 13 58 10 3 28 20 1 0 3 0 1 0 2 2 Fake
3726 ReviewAMT 13 2 17 16 7 8 44 5 2 41 14 2 1 4 0 0 0 1 8 Fake
3727 ReviewAMT 18 9 16 18 6 9 53 3 3 33 19 3 2 1 0 0 1 1 2 True
3728 ReviewAMT 8 26 25 21 16 24 30 73 54 26 4 1 0 1 0 2 2 5 8 True
3729 ReviewAMT 8 19 19 15 21 29 37 57 42 24 3 1 0 1 0 0 1 1 8 Fake
3730 ReviewAMT 17 22 27 43 34 29 44 85 67 30 7 5 3 0 0 0 1 3 8 Fake
3731 ReviewAMT 8 13 14 24 27 26 45 63 41 26 9 3 0 1 0 0 0 0 8 True
3732 ReviewAMT 24 43 22 16 22 52 40 47 65 82 17 7 2 5 1 1 1 5 8 True
3733 ReviewAMT 33 37 15 11 13 44 39 56 46 76 17 17 6 8 1 4 1 8 8 Fake
3734 ReviewAMT 26 47 23 27 15 61 50 68 61 88 19 8 7 8 1 2 0 4 8 Fake
3735 ReviewAMT 28 45 17 22 25 75 58 63 48 68 12 8 5 10 2 2 0 7 8 True
3736 ReviewAMT 0 17 10 8 11 11 6 11 14 23 17 13 11 8 2 5 1 7 2 True
3737 ReviewAMT 0 23 11 4 9 18 10 10 13 24 14 22 9 10 6 3 2 11 2 Fake
3738 ReviewAMT 3 20 13 10 7 18 4 11 5 31 19 18 7 16 4 3 3 10 2 Fake
3739 ReviewAMT 1 24 12 14 16 12 7 7 7 37 18 16 13 11 3 1 0 9 2 True
3740 ReviewAMT 5 2 14 24 0 2 37 3 2 38 25 0 5 20 2 0 3 10 8 True
3741 ReviewAMT 10 1 17 22 0 11 38 2 4 37 21 3 0 29 1 0 0 2 8 Fake
3742 ReviewAMT 12 2 20 21 2 9 49 10 3 35 21 3 3 13 0 0 1 4 8 Fake
3743 ReviewAMT 14 1 24 46 2 12 73 13 11 42 28 4 2 30 2 0 3 8 8 True
3744 ReviewAMT 25 46 23 16 23 45 12 3 5 0 0 0 1 0 0 0 0 0 8 True
3745 ReviewAMT 27 36 16 23 20 52 19 6 6 2 0 0 0 1 0 0 0 0 8 Fake
3746 ReviewAMT 36 47 20 17 23 46 16 11 4 2 0 0 1 0 0 0 0 1 8 Fake
3747 ReviewAMT 42 53 24 22 31 55 13 14 8 7 1 0 0 0 0 0 0 3 8 True
3748 ReviewAMT 36 52 22 23 27 54 26 24 17 20 6 3 2 1 1 0 2 3 8 True
3749 ReviewAMT 42 59 33 26 33 62 29 29 36 18 5 3 2 3 0 0 0 1 8 Fake
3750 ReviewAMT 45 54 23 34 32 47 19 15 20 26 6 5 4 1 1 0 1 5 8 Fake
3751 ReviewAMT 38 66 36 32 24 60 34 30 23 19 4 1 6 1 0 1 0 4 8 True
3752 ReviewAMT 2 11 11 10 10 15 12 19 23 25 20 18 5 10 1 2 2 11 8 True
3753 ReviewAMT 3 15 10 6 13 21 18 23 22 53 26 17 15 12 5 3 2 12 8 Fake
3754 ReviewAMT 2 14 8 12 8 11 9 17 16 39 17 24 8 7 2 4 3 15 8 Fake
3755 ReviewAMT 5 16 8 12 16 19 14 27 19 41 27 20 19 15 7 5 3 19 8 True
3756 ReviewAMT 0 10 3 4 4 11 9 12 14 24 20 18 17 22 7 4 1 11 8 True
3757 ReviewAMT 0 10 3 8 7 12 9 7 18 34 22 18 18 13 1 1 1 6 8 Fake
3758 ReviewAMT 1 14 12 7 6 14 12 7 10 27 27 13 16 27 3 9 1 16 8 Fake
3759 ReviewAMT 1 11 4 9 8 11 6 8 10 28 22 12 21 21 1 4 1 11 8 True
3760 ReviewAMT 34 34 32 40 11 56 77 55 15 10 3 0 0 1 0 1 0 5 8 True
3761 ReviewAMT 21 15 20 12 6 29 32 27 14 4 3 1 3 1 1 1 1 7 2 Fake
3762 ReviewAMT 45 20 23 39 10 54 41 40 22 6 3 0 0 1 0 0 0 4 2 Fake
3763 ReviewAMT 56 27 28 39 8 61 63 53 29 20 5 4 0 1 0 2 2 8 8 True
3764 ReviewAMT 5 6 10 12 7 10 29 6 9 66 43 11 5 13 3 4 0 8 8 True
3765 ReviewAMT 1 14 10 12 7 8 32 8 8 61 45 12 8 4 2 1 0 8 8 Fake
3766 ReviewAMT 7 2 4 5 3 10 42 9 9 50 50 12 6 13 3 3 3 22 8 Fake
3767 ReviewAMT 4 10 16 11 10 17 37 3 9 48 49 11 6 10 6 5 1 11 8 True
3768 ReviewAMT 52 62 40 26 29 38 16 11 12 6 6 4 2 8 4 8 2 22 2 True
3769 ReviewAMT 20 39 11 27 20 34 15 10 8 5 4 5 1 5 3 3 0 8 8 Fake
3770 ReviewAMT 26 47 24 28 9 28 14 7 5 6 4 2 2 2 2 3 4 17 8 Fake
3771 ReviewAMT 61 64 39 32 26 52 18 13 12 17 6 10 8 5 6 3 4 27 2 True
3772 ReviewAMT 19 5 13 31 6 3 38 6 4 14 27 3 3 26 11 2 3 12 8 True
3773 ReviewAMT 14 8 18 36 3 8 33 8 1 19 23 3 1 19 6 0 2 9 8 Fake
3774 ReviewAMT 19 6 17 30 5 13 50 8 0 19 29 4 2 16 6 0 1 5 8 Fake
3775 ReviewAMT 34 9 21 41 4 9 59 12 1 19 28 3 3 13 7 2 0 9 8 True
3776 ReviewAMT 3 30 21 33 23 35 13 14 4 7 1 2 0 0 0 0 0 0 2 True
3777 ReviewAMT 2 47 11 22 14 26 13 16 12 9 2 1 0 0 0 0 0 0 8 Fake
3778 ReviewAMT 1 37 21 25 17 37 15 18 10 11 3 1 0 1 0 0 0 0 8 Fake
3779 ReviewAMT 1 37 25 18 14 44 18 7 18 8 1 2 0 0 0 0 0 0 2 True
3780 ReviewAMT 4 10 5 13 2 3 9 9 4 13 24 5 4 69 12 2 1 23 8 True
3781 ReviewAMT 6 7 4 5 1 6 9 5 4 17 22 2 2 52 8 1 1 31 8 Fake
3782 ReviewAMT 3 4 3 2 5 4 2 4 1 10 7 4 6 53 13 5 1 52 8 Fake
3783 ReviewAMT 4 10 3 6 0 3 8 3 3 9 21 7 2 59 15 5 6 66 8 True
3784 ReviewAMT 16 8 8 11 16 19 14 30 14 20 12 13 6 2 3 1 0 3 8 True
3785 ReviewAMT 11 10 5 6 13 17 25 24 13 28 12 19 1 6 0 1 1 4 8 Fake
3786 ReviewAMT 7 15 6 14 14 17 27 28 21 21 10 16 1 6 5 2 1 6 8 Fake
3787 ReviewAMT 7 13 9 17 17 23 15 32 17 13 10 11 3 2 4 1 0 2 8 True
3788 ReviewAMT 4 9 7 14 14 8 12 35 30 65 16 8 5 2 3 1 1 11 8 True
3789 ReviewAMT 6 9 7 10 3 6 5 33 26 45 9 8 4 6 1 2 4 18 8 Fake
3790 ReviewAMT 5 7 5 7 7 7 9 32 31 37 10 4 4 4 1 6 1 16 8 Fake
3791 ReviewAMT 7 15 13 15 10 6 7 24 53 48 14 7 8 3 3 3 2 13 8 True
3792 ReviewAMT 18 37 8 3 7 16 11 8 17 33 19 18 8 1 1 0 0 0 8 True
3793 ReviewAMT 26 36 17 9 6 23 6 10 8 33 14 12 6 4 0 0 0 1 8 Fake
3794 ReviewAMT 26 28 8 14 6 17 11 9 11 35 17 15 14 9 1 2 0 5 8 Fake
3795 ReviewAMT 29 26 10 8 10 18 8 8 9 27 16 24 7 9 3 0 1 4 8 True
3796 ReviewAMT 30 22 18 15 8 12 14 19 19 24 12 18 6 7 3 1 1 4 8 True
3797 ReviewAMT 28 43 15 17 13 14 10 15 22 19 18 17 10 7 0 2 0 5 8 Fake
3798 ReviewAMT 18 23 16 16 9 12 14 26 20 18 19 30 13 15 5 3 1 9 8 Fake
3799 ReviewAMT 17 24 9 8 7 11 16 17 27 29 24 19 7 9 6 3 0 6 8 True
3800 ReviewAMT 20 22 22 27 17 24 21 23 10 12 2 7 3 4 0 0 1 4 8 True
3801 ReviewAMT 16 34 25 29 17 19 24 26 16 17 6 4 1 4 1 0 1 2 2 Fake
3802 ReviewAMT 12 18 20 22 19 30 25 15 10 10 9 5 5 1 3 1 0 4 8 Fake
3803 ReviewAMT 13 23 25 27 17 32 22 26 14 13 7 7 3 1 3 0 1 3 2 True
3804 ReviewAMT 15 19 17 13 4 22 65 3 1 53 14 0 0 1 0 0 0 2 8 True
3805 ReviewAMT 14 13 19 12 4 20 50 2 2 46 20 1 0 1 1 1 0 2 8 Fake
3806 ReviewAMT 19 11 18 13 3 21 61 0 2 48 13 0 0 1 1 1 0 3 8 Fake
3807 ReviewAMT 16 14 25 16 4 19 60 3 2 44 23 2 1 3 0 0 0 1 8 True
3808 ReviewAMT 14 17 16 11 6 20 20 35 36 39 19 17 3 7 3 3 2 14 2 True
3809 ReviewAMT 11 7 8 6 8 21 25 29 21 27 14 10 3 4 3 4 2 10 8 Fake
3810 ReviewAMT 15 10 13 20 11 15 23 34 20 30 17 9 8 1 5 1 0 4 8 Fake
3811 ReviewAMT 18 12 22 16 13 35 25 45 37 34 18 9 6 4 1 2 1 9 2 True
3812 ReviewAMT 0 13 14 9 18 39 27 9 16 11 3 1 1 2 1 0 0 2 8 True
3813 ReviewAMT 0 10 10 11 18 34 28 15 10 20 1 2 0 4 0 0 0 2 8 Fake
3814 ReviewAMT 0 12 15 18 15 30 24 27 19 24 11 6 3 5 2 3 1 9 8 Fake
3815 ReviewAMT 0 16 12 16 20 23 26 24 20 29 5 5 2 9 4 2 3 9 8 True
3816 ReviewAMT 12 9 16 42 8 9 33 7 3 29 17 2 0 9 0 1 1 4 8 True
3817 ReviewAMT 13 12 19 52 8 14 40 6 4 63 28 0 6 12 1 1 2 7 8 Fake
3818 ReviewAMT 13 10 27 38 2 14 36 4 6 49 16 3 2 11 0 4 0 4 8 Fake
3819 ReviewAMT 11 15 28 35 7 14 55 7 3 52 19 2 4 13 1 1 1 6 8 True
3820 ReviewAMT 15 21 13 8 9 16 21 23 25 31 18 8 3 4 2 0 0 1 8 True
3821 ReviewAMT 25 28 20 5 12 19 15 20 37 47 38 12 2 4 2 1 0 1 2 Fake
3822 ReviewAMT 36 26 12 12 8 17 16 28 49 54 39 23 9 0 0 0 0 2 2 Fake
3823 ReviewAMT 24 13 8 6 4 11 12 18 28 45 27 12 4 4 0 1 0 2 8 True
3824 ReviewAMT 6 12 6 12 4 12 11 28 21 54 23 31 2 4 0 2 1 7 8 True
3825 ReviewAMT 6 12 7 10 7 9 14 21 20 52 19 24 6 5 0 3 2 10 8 Fake
3826 ReviewAMT 8 11 4 13 7 10 7 30 22 62 32 16 7 8 2 3 1 7 8 Fake
3827 ReviewAMT 2 12 5 13 7 15 10 27 26 65 32 13 2 2 2 1 2 5 8 True
3828 ReviewAMT 0 0 0 13 29 14 12 15 8 35 15 21 15 26 10 2 5 32 8 True
3829 ReviewAMT 0 0 0 14 73 36 20 35 50 82 28 36 18 25 4 6 9 43 8 Fake
3830 ReviewAMT 0 0 0 8 28 17 14 18 25 60 33 31 19 36 7 11 11 49 8 Fake
3831 ReviewAMT 0 1 0 16 72 27 30 55 48 100 35 45 31 42 7 8 12 41 8 True
3832 ReviewAMT 138 7 0 0 0 0 1 0 1 2 3 9 5 7 15 3 12 66 8 True
3833 ReviewAMT 105 2 0 0 0 0 1 0 1 1 1 3 3 7 4 4 14 52 8 Fake
3834 ReviewAMT 104 4 0 0 0 0 0 0 0 0 0 4 2 10 7 6 13 60 8 Fake
3835 ReviewAMT 137 9 0 0 0 0 0 0 0 4 1 4 6 5 25 3 14 69 8 True
3836 ReviewAMT 39 5 30 35 3 16 58 3 6 53 25 0 2 15 5 0 1 2 8 True
3837 ReviewAMT 23 13 16 23 0 17 48 4 3 34 16 1 1 7 1 0 0 1 8 Fake
3838 ReviewAMT 39 10 23 32 3 17 58 3 4 35 23 2 4 9 3 0 1 1 8 Fake
3839 ReviewAMT 59 20 20 42 6 17 55 12 11 55 22 7 2 18 3 0 1 5 8 True
3840 ReviewAMT 18 21 14 20 13 21 18 24 15 16 25 21 18 10 1 3 0 6 8 True
3841 ReviewAMT 8 16 11 12 23 23 11 18 13 25 18 18 7 2 1 1 0 3 8 Fake
3842 ReviewAMT 15 18 10 20 19 25 22 22 14 24 23 16 24 13 2 4 2 10 8 Fake
3843 ReviewAMT 22 21 17 14 15 21 19 20 14 17 25 29 21 12 3 2 2 8 8 True
3844 ReviewAMT 0 14 16 6 21 31 7 68 10 43 33 4 9 1 1 0 0 5 8 True
3845 ReviewAMT 1 15 17 3 13 24 6 57 9 52 25 1 13 4 0 1 0 6 8 Fake
3846 ReviewAMT 0 9 10 7 23 56 16 77 15 58 24 3 10 4 0 1 1 6 8 Fake
3847 ReviewAMT 4 20 19 5 42 83 20 102 24 83 54 2 16 12 1 4 0 14 8 True
3848 ReviewAMT 9 15 5 8 7 9 58 7 2 27 16 2 1 4 1 0 0 4 8 True
3849 ReviewAMT 14 16 18 13 5 13 59 17 5 23 18 3 0 1 1 0 0 3 8 Fake
3850 ReviewAMT 3 11 14 8 5 16 62 10 1 36 21 4 2 5 1 3 0 5 8 Fake
3851 ReviewAMT 14 9 17 8 5 10 50 5 4 30 19 4 2 3 1 0 0 3 8 True
3852 ReviewAMT 14 11 13 12 7 12 8 20 9 16 6 13 8 7 9 6 0 20 8 True
3853 ReviewAMT 22 13 12 17 8 10 11 16 13 17 6 13 6 11 7 6 2 21 8 Fake
3854 ReviewAMT 9 15 11 12 6 12 12 15 12 16 13 11 6 14 5 14 5 41 8 Fake
3855 ReviewAMT 16 12 10 11 7 8 8 19 13 14 10 19 11 17 8 9 11 27 8 True
3856 ReviewAMT 19 19 19 21 16 14 13 12 12 13 6 12 8 9 7 9 2 18 8 True
3857 ReviewAMT 13 29 19 22 26 19 16 22 11 15 13 16 11 6 9 4 3 12 8 Fake
3858 ReviewAMT 22 18 13 16 16 10 10 11 5 16 19 16 18 15 8 3 2 8 8 Fake
3859 ReviewAMT 18 16 19 29 18 18 25 16 11 15 20 27 13 14 7 1 1 7 8 True
3860 ReviewAMT 23 22 18 17 24 30 41 62 42 40 24 21 6 2 1 3 1 7 8 True
3861 ReviewAMT 14 14 21 14 12 14 16 33 27 28 15 11 1 1 4 0 0 1 2 Fake
3862 ReviewAMT 25 18 15 13 12 14 18 33 29 26 17 8 10 0 0 2 0 4 2 Fake
3863 ReviewAMT 32 25 19 24 29 31 49 62 42 34 19 19 3 8 5 0 1 5 8 True
3864 ReviewAMT 0 6 9 0 13 20 0 36 0 32 29 0 24 13 0 6 0 14 8 True
3865 ReviewAMT 0 6 11 0 10 28 0 36 0 40 30 0 24 15 0 7 0 13 8 Fake
3866 ReviewAMT 0 5 9 0 16 27 0 46 0 39 39 0 32 20 0 9 0 23 8 Fake
3867 ReviewAMT 0 5 8 0 17 18 2 39 0 39 23 0 20 18 0 7 0 17 8 True
3868 ReviewAMT 2 20 13 19 23 45 34 39 45 58 17 10 5 6 1 3 0 7 8 True
3869 ReviewAMT 2 14 4 2 18 16 18 17 15 40 18 14 6 6 2 1 2 4 8 Fake
3870 ReviewAMT 2 15 5 13 15 33 19 27 26 26 7 5 4 3 3 4 0 9 8 Fake
3871 ReviewAMT 1 16 17 12 13 43 42 42 51 60 27 15 8 12 3 2 4 14 8 True
3872 ReviewAMT 50 60 31 39 22 36 30 18 8 6 6 6 4 2 1 0 0 0 8 True
3873 ReviewAMT 42 62 23 31 26 32 15 18 10 8 5 4 1 2 1 0 1 2 8 Fake
3874 ReviewAMT 58 61 28 29 34 39 21 25 16 9 6 6 3 3 0 1 0 1 8 Fake
3875 ReviewAMT 42 53 33 17 31 32 11 16 15 14 10 7 4 2 1 1 0 2 8 True
3876 ReviewAMT 14 19 19 35 22 42 16 14 10 16 3 0 0 3 1 1 1 2 2 True
3877 ReviewAMT 16 23 27 30 15 32 18 15 11 13 7 3 3 5 2 0 1 3 2 Fake
3878 ReviewAMT 16 20 18 18 20 21 18 12 12 20 9 10 3 7 2 1 3 5 2 Fake
3879 ReviewAMT 17 22 19 19 17 30 13 24 12 16 5 14 5 5 1 1 1 5 2 True
3880 ReviewAMT 11 30 13 7 11 20 14 16 21 38 8 0 1 2 0 0 1 5 8 True
3881 ReviewAMT 17 20 10 6 9 32 15 14 19 30 8 9 1 3 1 0 0 0 8 Fake
3882 ReviewAMT 18 24 8 12 4 23 13 15 15 30 6 8 3 5 3 1 1 5 8 Fake
3883 ReviewAMT 16 23 12 8 14 22 12 24 20 37 10 4 3 6 1 0 1 7 8 True
3884 ReviewAMT 7 18 3 11 7 18 17 29 30 35 15 5 3 5 0 1 0 2 8 True
3885 ReviewAMT 15 14 10 5 3 17 10 20 37 42 12 10 2 5 2 2 1 8 8 Fake
3886 ReviewAMT 12 13 7 7 10 15 23 35 27 33 12 7 1 4 2 2 2 8 8 Fake
3887 ReviewAMT 9 9 8 4 6 20 20 22 28 43 7 9 2 8 4 0 1 5 8 True
3888 ReviewAMT 46 31 17 20 31 35 17 21 11 16 11 2 1 0 1 0 0 3 8 True
3889 ReviewAMT 34 34 29 31 18 28 16 12 12 6 5 1 0 0 0 1 0 3 6 Fake
3890 ReviewAMT 31 27 29 34 24 24 14 23 20 18 4 4 3 2 0 0 0 5 6 Fake
3891 ReviewAMT 32 31 28 32 39 21 27 32 20 19 13 11 6 5 1 1 0 4 8 True
3892 ReviewAMT 7 15 6 7 6 8 7 15 13 27 26 20 15 24 12 5 3 12 8 True
3893 ReviewAMT 9 6 3 3 3 4 7 13 15 42 28 16 19 19 5 2 2 5 8 Fake
3894 ReviewAMT 12 4 5 5 4 18 14 11 13 52 33 39 24 33 7 6 6 23 8 Fake
3895 ReviewAMT 15 9 5 4 5 14 7 16 21 41 28 26 32 32 14 7 3 18 8 True
3896 ReviewAMT 18 28 14 21 17 19 37 44 12 10 20 6 1 1 1 1 3 5 8 True
3897 ReviewAMT 13 29 16 16 17 17 27 36 8 12 15 5 2 4 0 0 1 2 8 Fake
3898 ReviewAMT 22 37 17 31 24 23 54 42 8 12 24 8 4 3 1 3 1 5 8 Fake
3899 ReviewAMT 14 40 16 16 19 18 29 24 8 16 18 4 4 0 2 1 1 5 8 True
3900 ReviewAMT 8 11 6 8 10 41 26 21 27 47 11 9 4 3 2 0 1 1 8 True
3901 ReviewAMT 9 11 8 8 10 39 16 22 23 39 10 7 2 2 1 0 0 1 8 Fake
3902 ReviewAMT 11 18 19 19 17 54 29 23 24 35 9 9 2 6 1 1 1 7 8 Fake
3903 ReviewAMT 10 21 15 18 21 56 40 29 26 52 16 12 6 5 2 1 2 14 8 True
3904 ReviewAMT 3 18 3 9 20 84 34 24 14 16 10 7 4 11 4 5 2 13 8 True
3905 ReviewAMT 2 9 11 8 20 69 38 21 9 15 7 10 9 10 6 3 1 13 8 Fake
3906 ReviewAMT 3 13 10 17 29 81 22 16 6 17 7 8 5 14 5 4 4 28 8 Fake
3907 ReviewAMT 0 12 10 17 21 99 30 19 9 12 8 8 6 20 6 3 3 23 8 True
3908 ReviewAMT 33 48 25 22 26 52 24 22 20 22 3 3 1 1 0 0 0 0 8 True
3909 ReviewAMT 38 40 11 19 17 32 15 15 13 20 4 0 2 2 0 0 0 0 8 Fake
3910 ReviewAMT 24 45 16 24 27 44 23 13 15 22 11 1 1 1 1 0 0 1 8 Fake
3911 ReviewAMT 37 37 23 25 24 78 29 25 23 18 4 4 0 1 0 0 0 0 8 True
3912 ReviewAMT 19 11 8 16 8 10 32 12 5 63 42 5 2 15 1 1 2 4 8 True
3913 ReviewAMT 16 5 7 12 7 30 22 6 7 56 42 3 3 12 2 2 0 6 8 Fake
3914 ReviewAMT 9 8 11 12 8 13 22 12 4 74 43 4 7 18 1 1 1 10 8 Fake
3915 ReviewAMT 11 6 5 10 9 16 24 7 13 79 43 7 1 12 1 2 3 10 8 True
3916 ReviewAMT 51 13 15 23 19 15 18 18 7 17 11 12 5 5 1 4 1 5 8 True
3917 ReviewAMT 38 15 16 37 20 13 20 13 4 16 9 4 5 8 2 0 0 2 8 Fake
3918 ReviewAMT 54 16 14 23 14 13 27 14 8 16 21 14 2 3 4 5 1 8 8 Fake
3919 ReviewAMT 47 13 18 27 10 20 26 15 8 21 17 10 3 8 4 2 0 3 8 True
3920 ReviewAMT 14 11 8 11 6 33 21 32 19 20 22 15 7 6 1 0 1 2 8 True
3921 ReviewAMT 9 12 9 12 12 20 20 43 15 32 15 19 17 5 1 0 0 1 8 Fake
3922 ReviewAMT 19 8 9 16 13 27 19 31 16 26 13 18 10 6 4 6 0 9 8 Fake
3923 ReviewAMT 10 7 5 24 15 42 25 42 21 27 17 20 14 3 1 0 0 3 8 True
3924 ReviewAMT 0 52 6 15 7 12 13 9 26 39 11 17 4 8 0 0 0 4 2 True
3925 ReviewAMT 0 76 8 7 4 15 6 10 15 33 10 22 8 6 0 1 0 1 8 Fake
3926 ReviewAMT 0 77 9 10 5 15 13 15 22 47 25 21 10 11 0 0 1 5 8 Fake
3927 ReviewAMT 0 59 14 6 6 19 12 10 18 46 19 24 10 7 1 0 1 3 2 True
3928 ReviewAMT 49 28 17 20 16 23 24 45 46 63 44 29 12 5 1 0 1 4 7 True
3929 ReviewAMT 34 20 11 20 7 15 25 34 35 53 26 27 15 8 3 1 1 3 8 Fake
3930 ReviewAMT 35 24 18 21 17 31 32 60 58 56 37 28 14 6 0 1 1 7 8 Fake
3931 ReviewAMT 63 35 24 27 24 40 34 64 63 72 46 26 10 5 1 2 1 12 7 True
3932 ReviewAMT 3 1 3 3 6 15 18 27 46 39 10 8 3 2 1 2 2 11 8 True
3933 ReviewAMT 3 4 5 8 3 15 17 30 44 32 15 6 3 0 0 2 0 7 8 Fake
3934 ReviewAMT 2 2 1 6 6 10 12 39 47 34 17 6 3 2 1 1 3 9 8 Fake
3935 ReviewAMT 1 2 3 3 5 4 17 23 45 41 13 11 7 5 7 4 0 17 8 True
3936 ReviewAMT 32 11 22 15 12 7 9 8 1 11 7 8 11 2 7 4 7 19 8 True
3937 ReviewAMT 33 13 31 17 28 10 12 10 6 12 4 12 8 5 7 4 6 13 8 Fake
3938 ReviewAMT 26 20 28 18 24 9 12 17 2 13 6 9 8 6 12 11 7 23 8 Fake
3939 ReviewAMT 27 16 20 12 20 10 10 11 4 5 3 8 4 5 6 4 8 26 8 True
3940 ReviewAMT 37 24 15 26 15 17 12 28 13 29 18 26 29 26 26 10 4 19 2 True
3941 ReviewAMT 87 50 48 38 32 35 32 37 31 50 43 39 38 54 28 28 6 45 8 Fake
3942 ReviewAMT 40 34 30 29 32 33 38 54 35 38 22 28 32 51 24 32 12 86 2 Fake
3943 ReviewAMT 82 47 25 31 43 51 43 47 61 57 30 47 49 86 39 34 11 68 8 True
3944 ReviewAMT 10 10 8 13 9 3 10 17 17 17 30 34 14 9 1 2 0 3 8 True
3945 ReviewAMT 13 11 10 5 3 4 7 25 17 20 27 31 18 10 1 6 0 6 8 Fake
